,title,salary,link,site
681,Программист-математик/ алгоритмист (США),"{'min_salary': 'not salary', 'max_salary': 7000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/48153506?from=vacancy_search_list&query=python%20developer,https://hh.ru
682,Наставник курса “Профессия Разработчик на Python”,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48300486?from=vacancy_search_list&query=python%20developer,https://hh.ru
683,Rust Developer,"{'min_salary': 2000, 'max_salary': 'not salary', 'currency': 'EUR'}",https://nn.hh.ru/vacancy/48149142?from=vacancy_search_list&query=python%20developer,https://hh.ru
684,Senior PHP/Golang Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47944412?from=vacancy_search_list&query=python%20developer,https://hh.ru
685,Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47789136?from=vacancy_search_list&query=python%20developer,https://hh.ru
686,Lead Data Scientist,"{'min_salary': 'not salary', 'max_salary': 500000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/42493107?from=vacancy_search_list&query=python%20developer,https://hh.ru
687,Senior Data Scientist в команду генетики,"{'min_salary': 'not salary', 'max_salary': 450000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47866453?from=vacancy_search_list&query=python%20developer,https://hh.ru
688,QA Automation Engineer (Python),"{'min_salary': 45000, 'max_salary': 120000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/45931870?from=vacancy_search_list&query=python%20developer,https://hh.ru
689,Наставник курса “Профессия Разработчик на Python”,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48300487?from=vacancy_search_list&query=python%20developer,https://hh.ru
690,Machine Learning Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48021025?from=vacancy_search_list&query=python%20developer,https://hh.ru
691,Наставник курса “Профессия Разработчик на Python”,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48300485?from=vacancy_search_list&query=python%20developer,https://hh.ru
692,Наставник курса “Профессия Разработчик на Python”,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48300488?from=vacancy_search_list&query=python%20developer,https://hh.ru
693,Python разработчик Senior/Lead(Архитектор) Машинное обучение,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47590625?from=vacancy_search_list&query=python%20developer,https://hh.ru
694,Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47735335?from=vacancy_search_list&query=python%20developer,https://hh.ru
695,"Machine Learning Researcher (Senior): CV,GAN","{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47000457?from=vacancy_search_list&query=python%20developer,https://hh.ru
696,Программист-разработчик Frontend/Backend/Fullstack (Удаленно),"{'min_salary': 150000, 'max_salary': 400000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48242303?from=vacancy_search_list&query=python%20developer,https://hh.ru
697,Senior Software Engineer (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47646079?from=vacancy_search_list&query=python%20developer,https://hh.ru
698,"Backend разработчик (junior, python)","{'min_salary': 70000, 'max_salary': 110000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48339103?from=vacancy_search_list&query=python%20developer,https://hh.ru
699,Junior Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47205407?from=vacancy_search_list&query=python%20developer,https://hh.ru
700,Middle Data Analyst (Remote),"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48137289?from=vacancy_search_list&query=python%20developer,https://hh.ru
701,Backend разработчик,"{'min_salary': 160000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47309006?from=vacancy_search_list&query=python%20developer,https://hh.ru
702,Python/ Scala разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48278107?from=vacancy_search_list&query=python%20developer,https://hh.ru
703,Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47736534?from=vacancy_search_list&query=python%20developer,https://hh.ru
704,Machine Learning Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47666409?from=vacancy_search_list&query=python%20developer,https://hh.ru
705,Computer Vision Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48148845?from=vacancy_search_list&query=python%20developer,https://hh.ru
706,"Senior Python Developer, VMware, SRA Team","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48369777?from=vacancy_search_list&query=python%20developer,https://hh.ru
707,Инженер-программист (Python).,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47954375?from=vacancy_search_list&query=python%20developer,https://hh.ru
708,[Global Markets Tech] - Commodities eTrading Python Developer (QA Automation),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48289428?from=vacancy_search_list&query=python%20developer,https://hh.ru
709,"Бэк-энд разработчик (Python, SQL)","{'min_salary': 100000, 'max_salary': 160000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/41095804?from=vacancy_search_list&query=python%20developer,https://hh.ru
710,Наставник курса “Профессия Разработчик на Python”,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48300484?from=vacancy_search_list&query=python%20developer,https://hh.ru
711,"Principal Python Automation Engineer, DataPath team","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47665895?from=vacancy_search_list&query=python%20developer,https://hh.ru
712,Audio Programmer (С++/ Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48282280?from=vacancy_search_list&query=python%20developer,https://hh.ru
713,Разработчик NLP / NLU - Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48371517?from=vacancy_search_list&query=python%20developer,https://hh.ru
714,Python/Go Developer (Central Services),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/44686561?from=vacancy_search_list&query=python%20developer,https://hh.ru
715,Инженер-разработчик Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46367489?from=vacancy_search_list&query=python%20developer,https://hh.ru
716,Kotlin Engineer,"{'min_salary': 5000, 'max_salary': 'not salary', 'currency': 'USD'}",https://nn.hh.ru/vacancy/47610807?from=vacancy_search_list&query=python%20developer,https://hh.ru
717,"C# developer junior / middle (.net, full-stack / back-end)","{'min_salary': 100000, 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46828111?from=vacancy_search_list&query=python%20developer,https://hh.ru
718,DevOps engineer,"{'min_salary': 54000, 'max_salary': 80000, 'currency': 'грн.'}",https://nn.hh.ru/vacancy/48138031?from=vacancy_search_list&query=python%20developer,https://hh.ru
719,Back-end Developer,"{'min_salary': 300000, 'max_salary': 390000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46390381?from=vacancy_search_list&query=python%20developer,https://hh.ru
720,Ведущий разработчик Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47971008?from=vacancy_search_list&query=python%20developer,https://hh.ru
721,Сетевой инженер - разработчик Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48361232?from=vacancy_search_list&query=python%20developer,https://hh.ru
722,Старший системный интегратор / Senior Разработчик Python,"{'min_salary': 140000, 'max_salary': 170000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48263449?from=vacancy_search_list&query=python%20developer,https://hh.ru
723,Computer Vision Engineer (Machine Learning),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47889464?from=vacancy_search_list&query=python%20developer,https://hh.ru
724,"DevOps инженер (Bash, Python, AWS/ GCP)","{'min_salary': 160000, 'max_salary': 284000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47950821?from=vacancy_search_list&query=python%20developer,https://hh.ru
725,Backend Developer,"{'min_salary': 150000, 'max_salary': 280000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48291321?from=vacancy_search_list&query=python%20developer,https://hh.ru
726,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47927223?from=vacancy_search_list&query=python%20developer,https://hh.ru
727,Python-разработчик в Процессы бэк-офиса,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/45984455?from=vacancy_search_list&query=python%20developer,https://hh.ru
728,Kernel Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48202523?from=vacancy_search_list&query=python%20developer,https://hh.ru
729,Программист,"{'min_salary': 100000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48036113?from=vacancy_search_list&query=python%20developer,https://hh.ru
730,Go/Golang Developer,"{'min_salary': 4000, 'max_salary': 8000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47808303?from=vacancy_search_list&query=python%20developer,https://hh.ru
731,Ведущий разработчик C/Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48365791?from=vacancy_search_list&query=python%20developer,https://hh.ru
732,Python Data Engineer (R&D),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46287698?from=vacancy_search_list&query=python%20developer,https://hh.ru
733,DevOps Engineer (Big Data),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47944168?from=vacancy_search_list&query=python%20developer,https://hh.ru
734,Big Data Developer with Python / Spark / AWS,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/40577198?from=vacancy_search_list&query=python%20developer,https://hh.ru
735,"Аналитик-разработчик (SQL, Python)","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48008628?from=vacancy_search_list&query=python%20developer,https://hh.ru
736,Data Engineer / Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48363601?from=vacancy_search_list&query=python%20developer,https://hh.ru
737,Full-Stack Developer (Python & Vue.js),"{'min_salary': 120000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46208933?from=vacancy_search_list&query=python%20developer,https://hh.ru
738,Team Lead Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46598477?from=vacancy_search_list&query=python%20developer,https://hh.ru
739,Middle/Senior Go Developer,"{'min_salary': 350000, 'max_salary': 1200000, 'currency': 'KZT'}",https://nn.hh.ru/vacancy/47504849?from=vacancy_search_list&query=python%20developer,https://hh.ru
740,Data engineer/Data administrator [Remote],"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46269345?from=vacancy_search_list&query=python%20developer,https://hh.ru
741,Senior QA Automation Engineer (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46721128?from=vacancy_search_list&query=python%20developer,https://hh.ru
742,Back-end разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48366831?from=vacancy_search_list&query=python%20developer,https://hh.ru
743,Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48291683?from=vacancy_search_list&query=python%20developer,https://hh.ru
744,Руководитель разработки платформы (Python),"{'min_salary': 250000, 'max_salary': 320000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47938157?from=vacancy_search_list&query=python%20developer,https://hh.ru
745,Инженер - программист 2 категории PYTHON (MIDDLE PYTHON),"{'min_salary': 100000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/44317825?from=vacancy_search_list&query=python%20developer,https://hh.ru
746,Senior Data Scientist (NLP),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/43658985?from=vacancy_search_list&query=python%20developer,https://hh.ru
747,Backend-разработчик,"{'min_salary': 50000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46309005?from=vacancy_search_list&query=python%20developer,https://hh.ru
748,Backend разработчик (PHP),"{'min_salary': 70000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47759693?from=vacancy_search_list&query=python%20developer,https://hh.ru
749,Senior Golang Developer,"{'min_salary': 220000, 'max_salary': 350000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48376468?from=vacancy_search_list&query=python%20developer,https://hh.ru
750,Data engineer/Data administrator [Remote],"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46669233?from=vacancy_search_list&query=python%20developer,https://hh.ru
751,ML Engineer/ Data Scientist (WAF),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48285490?from=vacancy_search_list&query=python%20developer,https://hh.ru
752,Go-разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47508176?from=vacancy_search_list&query=python%20developer,https://hh.ru
753,Сетевой инженер-разработчик (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46902690?from=vacancy_search_list&query=python%20developer,https://hh.ru
754,Python разработчик в отдел автоматизации (R&D),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46759278?from=vacancy_search_list&query=python%20developer,https://hh.ru
755,DevOps (remote),"{'min_salary': 'not salary', 'max_salary': 3500, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47667300?from=vacancy_search_list&query=python%20developer,https://hh.ru
756,Senior data scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48218021?from=vacancy_search_list&query=python%20developer,https://hh.ru
757,Machine Learning Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47666410?from=vacancy_search_list&query=python%20developer,https://hh.ru
758,Backend разработчик (PHP),"{'min_salary': 70000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47759803?from=vacancy_search_list&query=python%20developer,https://hh.ru
759,Python QA Automation Engineer / Тестировщик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47722646?from=vacancy_search_list&query=python%20developer,https://hh.ru
760,Senior/Lead Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47057156?from=vacancy_search_list&query=python%20developer,https://hh.ru
761,DevOps Engineer,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48220829?from=vacancy_search_list&query=python%20developer,https://hh.ru
762,Программист-разработчик Backend,"{'min_salary': 150000, 'max_salary': 400000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47993388?from=vacancy_search_list&query=python%20developer,https://hh.ru
763,Middle/Senior Auto Test Engineer QA Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47554728?from=vacancy_search_list&query=python%20developer,https://hh.ru
764,Python Auto Tester (Remote),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47497044?from=vacancy_search_list&query=python%20developer,https://hh.ru
765,Machine Learning Engineer,"{'min_salary': 140000, 'max_salary': 180000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/45367229?from=vacancy_search_list&query=python%20developer,https://hh.ru
766,Middle Data Engineer (GameDev),"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48060683?from=vacancy_search_list&query=python%20developer,https://hh.ru
767,Senior Software Engineer,"{'min_salary': 220000, 'max_salary': 300000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47971113?from=vacancy_search_list&query=python%20developer,https://hh.ru
768,Python Data Engineer (R&D),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47635877?from=vacancy_search_list&query=python%20developer,https://hh.ru
769,Senior backend developer (Elixir),"{'min_salary': 225000, 'max_salary': 300000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48132023?from=vacancy_search_list&query=python%20developer,https://hh.ru
770,Data scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/40730219?from=vacancy_search_list&query=python%20developer,https://hh.ru
771,Data Scientist (middle),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47907598?from=vacancy_search_list&query=python%20developer,https://hh.ru
772,Разработчик back-end,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46865876?from=vacancy_search_list&query=python%20developer,https://hh.ru
773,Front-end Developer (Кипр),"{'min_salary': 3500, 'max_salary': 5500, 'currency': 'EUR'}",https://nn.hh.ru/vacancy/47296971?from=vacancy_search_list&query=python%20developer,https://hh.ru
774,IOS разработчик,"{'min_salary': 2000, 'max_salary': 'not salary', 'currency': 'USD'}",https://nn.hh.ru/vacancy/47025444?from=vacancy_search_list&query=python%20developer,https://hh.ru
775,DataOps/Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47759533?from=vacancy_search_list&query=python%20developer,https://hh.ru
776,Big Data Test Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47524597?from=vacancy_search_list&query=python%20developer,https://hh.ru
777,Node.js fullstack разработчик (Senior/Lead),"{'min_salary': 170000, 'max_salary': 250000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47462126?from=vacancy_search_list&query=python%20developer,https://hh.ru
778,Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48026389?from=vacancy_search_list&query=python%20developer,https://hh.ru
779,Инженер-разработчик (программист Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46447886?from=vacancy_search_list&query=python%20developer,https://hh.ru
780,Web developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47844372?from=vacancy_search_list&query=python%20developer,https://hh.ru
781,Веб-разработчик,"{'min_salary': 120000, 'max_salary': 170000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47387910?from=vacancy_search_list&query=python%20developer,https://hh.ru
782,Python-разработчик в отдел информационных технологий распространения данных ДЗЗ,"{'min_salary': 140000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48378937?from=vacancy_search_list&query=python%20developer,https://hh.ru
783,Python Auto Tester (Remote),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47497045?from=vacancy_search_list&query=python%20developer,https://hh.ru
784,Big Data Engineer (Yellow Team),"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48290037?from=vacancy_search_list&query=python%20developer,https://hh.ru
785,Middle PHP Back-End Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47899445?from=vacancy_search_list&query=python%20developer,https://hh.ru
786,"Auto test engineer Python, QA","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47918577?from=vacancy_search_list&query=python%20developer,https://hh.ru
787,Data Engineer/BI Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/44902177?from=vacancy_search_list&query=python%20developer,https://hh.ru
788,Data Engineer,"{'min_salary': 'not salary', 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46443653?from=vacancy_search_list&query=python%20developer,https://hh.ru
789,Big Data Engineer (Python+Airflow+GCP),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/39647958?from=vacancy_search_list&query=python%20developer,https://hh.ru
790,Разработчик ETL/data engineer,"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48265757?from=vacancy_search_list&query=python%20developer,https://hh.ru
791,Data scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48295758?from=vacancy_search_list&query=python%20developer,https://hh.ru
792,Data Engineer (Cloud),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/45270856?from=vacancy_search_list&query=python%20developer,https://hh.ru
793,Senior developer C/C++,"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47797048?from=vacancy_search_list&query=python%20developer,https://hh.ru
794,Middle ML Engineer / MLOps,"{'min_salary': 4500, 'max_salary': 'not salary', 'currency': 'USD'}",https://nn.hh.ru/vacancy/47435504?from=vacancy_search_list&query=python%20developer,https://hh.ru
795,Разработчик С (Linux),"{'min_salary': 100000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47918388?from=vacancy_search_list&query=python%20developer,https://hh.ru
796,Data Engineer (Fintech Solutions),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47532452?from=vacancy_search_list&query=python%20developer,https://hh.ru
797,Data Science (Consultant/Middle/Senior),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48338169?from=vacancy_search_list&query=python%20developer,https://hh.ru
798,Back-end разработчик,"{'min_salary': 100000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/38481932?from=vacancy_search_list&query=python%20developer,https://hh.ru
799,Scala developer,"{'min_salary': 230000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47015703?from=vacancy_search_list&query=python%20developer,https://hh.ru
